id,bge_text,ticker,company_name,year,field_code,field_name,val,esg_bucket
AA US Equity_2012_ES197,Company: Alcoa Corp (Ticker: AA US Equity) in 2012: Anti-Bribery Ethics Policy (Code: ES197) = True,AA US Equity,Alcoa Corp,2012,ES197,Anti-Bribery Ethics Policy,True,ES
AA US Equity_2012_ES247,Company: Alcoa Corp (Ticker: AA US Equity) in 2012: Water Policy (Code: ES247) = True,AA US Equity,Alcoa Corp,2012,ES247,Water Policy,True,ES
AA US Equity_2012_F0947,"Company: Alcoa Corp (Ticker: AA US Equity) in 2012: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 29.8",AA US Equity,Alcoa Corp,2012,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",29.8,ES
AA US Equity_2012_F0949,Company: Alcoa Corp (Ticker: AA US Equity) in 2012: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 142.1,AA US Equity,Alcoa Corp,2012,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,142.1,ES
AA US Equity_2012_F1442,Company: Alcoa Corp (Ticker: AA US Equity) in 2012: Fatality Rate - Employees (Code: F1442) = 0.03,AA US Equity,Alcoa Corp,2012,F1442,Fatality Rate - Employees,0.03,ES
AA US Equity_2012_SA020,Company: Alcoa Corp (Ticker: AA US Equity) in 2012: Freshwater Withdrawals (Code: SA020) = 102000,AA US Equity,Alcoa Corp,2012,SA020,Freshwater Withdrawals,102000,ES
AA US Equity_2013_ES007,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Nitrogen Oxide Emissions (Code: ES007) = 31.9,AA US Equity,Alcoa Corp,2013,ES007,Nitrogen Oxide Emissions,31.9,ES
AA US Equity_2013_ES009,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: VOC Emissions (Code: ES009) = 4.9,AA US Equity,Alcoa Corp,2013,ES009,VOC Emissions,4.9,ES
AA US Equity_2013_ES014,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Total Energy Consumption (Code: ES014) = 99055.4,AA US Equity,Alcoa Corp,2013,ES014,Total Energy Consumption,99055.4,ES
AA US Equity_2013_ES036,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Emissions Reduction Initiatives (Code: ES036) = True,AA US Equity,Alcoa Corp,2013,ES036,Emissions Reduction Initiatives,True,ES
AA US Equity_2013_ES041,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Environmental Quality ManagementPolicy (Code: ES041) = True,AA US Equity,Alcoa Corp,2013,ES041,Environmental Quality ManagementPolicy,True,ES
AA US Equity_2013_ES045,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Pct Employees Unionized (Code: ES045) = 66.66,AA US Equity,Alcoa Corp,2013,ES045,Pct Employees Unionized,66.66,ES
AA US Equity_2013_ES057,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Health and Safety Policy (Code: ES057) = True,AA US Equity,Alcoa Corp,2013,ES057,Health and Safety Policy,True,ES
AA US Equity_2013_ES059,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Human Rights Policy (Code: ES059) = True,AA US Equity,Alcoa Corp,2013,ES059,Human Rights Policy,True,ES
AA US Equity_2013_ES077,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: GHG Scope 2 Location-Based (Code: ES077) = 15134.8,AA US Equity,Alcoa Corp,2013,ES077,GHG Scope 2 Location-Based,15134.8,ES
AA US Equity_2013_ES088,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Biodiversity Policy (Code: ES088) = True,AA US Equity,Alcoa Corp,2013,ES088,Biodiversity Policy,True,ES
AA US Equity_2013_ES092,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Lost Time Incident Rate - Employees (Code: ES092) = 0.09,AA US Equity,Alcoa Corp,2013,ES092,Lost Time Incident Rate - Employees,0.09,ES
AA US Equity_2013_ES105,"Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Climate Change Opportunities
  Discussed (Code: ES105) = False",AA US Equity,Alcoa Corp,2013,ES105,"Climate Change Opportunities
  Discussed",False,ES
AA US Equity_2013_ES106,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Risks of Climate Change Discussed (Code: ES106) = True,AA US Equity,Alcoa Corp,2013,ES106,Risks of Climate Change Discussed,True,ES
AA US Equity_2013_ES121,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Total Recordable Incident Rate - Employees (Code: ES121) = 0.98,AA US Equity,Alcoa Corp,2013,ES121,Total Recordable Incident Rate - Employees,0.98,ES
AA US Equity_2013_ES197,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Anti-Bribery Ethics Policy (Code: ES197) = True,AA US Equity,Alcoa Corp,2013,ES197,Anti-Bribery Ethics Policy,True,ES
AA US Equity_2013_ES247,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Water Policy (Code: ES247) = True,AA US Equity,Alcoa Corp,2013,ES247,Water Policy,True,ES
AA US Equity_2013_ES260,"Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Lost Time Incident Rate -
  Contractors (Code: ES260) = 0.04",AA US Equity,Alcoa Corp,2013,ES260,"Lost Time Incident Rate -
  Contractors",0.04,ES
AA US Equity_2013_F0947,"Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 28.23",AA US Equity,Alcoa Corp,2013,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",28.23,ES
AA US Equity_2013_F0949,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 136.4,AA US Equity,Alcoa Corp,2013,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,136.4,ES
AA US Equity_2013_SA020,Company: Alcoa Corp (Ticker: AA US Equity) in 2013: Freshwater Withdrawals (Code: SA020) = 102200,AA US Equity,Alcoa Corp,2013,SA020,Freshwater Withdrawals,102200,ES
AA US Equity_2014_ES007,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Nitrogen Oxide Emissions (Code: ES007) = 27.9,AA US Equity,Alcoa Corp,2014,ES007,Nitrogen Oxide Emissions,27.9,ES
AA US Equity_2014_ES009,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: VOC Emissions (Code: ES009) = 0.48,AA US Equity,Alcoa Corp,2014,ES009,VOC Emissions,0.48,ES
AA US Equity_2014_ES014,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Total Energy Consumption (Code: ES014) = 126921,AA US Equity,Alcoa Corp,2014,ES014,Total Energy Consumption,126921,ES
AA US Equity_2014_ES036,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Emissions Reduction Initiatives (Code: ES036) = True,AA US Equity,Alcoa Corp,2014,ES036,Emissions Reduction Initiatives,True,ES
AA US Equity_2014_ES041,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Environmental Quality ManagementPolicy (Code: ES041) = True,AA US Equity,Alcoa Corp,2014,ES041,Environmental Quality ManagementPolicy,True,ES
AA US Equity_2014_ES045,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Pct Employees Unionized (Code: ES045) = 62.71,AA US Equity,Alcoa Corp,2014,ES045,Pct Employees Unionized,62.71,ES
AA US Equity_2014_ES057,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Health and Safety Policy (Code: ES057) = True,AA US Equity,Alcoa Corp,2014,ES057,Health and Safety Policy,True,ES
AA US Equity_2014_ES059,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Human Rights Policy (Code: ES059) = True,AA US Equity,Alcoa Corp,2014,ES059,Human Rights Policy,True,ES
AA US Equity_2014_ES077,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: GHG Scope 2 Location-Based (Code: ES077) = 13500,AA US Equity,Alcoa Corp,2014,ES077,GHG Scope 2 Location-Based,13500,ES
AA US Equity_2014_ES088,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Biodiversity Policy (Code: ES088) = True,AA US Equity,Alcoa Corp,2014,ES088,Biodiversity Policy,True,ES
AA US Equity_2014_ES092,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Lost Time Incident Rate - Employees (Code: ES092) = 0.15,AA US Equity,Alcoa Corp,2014,ES092,Lost Time Incident Rate - Employees,0.15,ES
AA US Equity_2014_ES105,"Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Climate Change Opportunities
  Discussed (Code: ES105) = False",AA US Equity,Alcoa Corp,2014,ES105,"Climate Change Opportunities
  Discussed",False,ES
AA US Equity_2014_ES106,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Risks of Climate Change Discussed (Code: ES106) = True,AA US Equity,Alcoa Corp,2014,ES106,Risks of Climate Change Discussed,True,ES
AA US Equity_2014_ES121,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Total Recordable Incident Rate - Employees (Code: ES121) = 1.55,AA US Equity,Alcoa Corp,2014,ES121,Total Recordable Incident Rate - Employees,1.55,ES
AA US Equity_2014_ES197,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Anti-Bribery Ethics Policy (Code: ES197) = True,AA US Equity,Alcoa Corp,2014,ES197,Anti-Bribery Ethics Policy,True,ES
AA US Equity_2014_ES247,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Water Policy (Code: ES247) = True,AA US Equity,Alcoa Corp,2014,ES247,Water Policy,True,ES
AA US Equity_2014_ES260,"Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Lost Time Incident Rate -
  Contractors (Code: ES260) = 0.07",AA US Equity,Alcoa Corp,2014,ES260,"Lost Time Incident Rate -
  Contractors",0.07,ES
AA US Equity_2014_ES261,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.69,AA US Equity,Alcoa Corp,2014,ES261,Total Recordable Incident Rate - Contractors,0.69,ES
AA US Equity_2014_F0947,"Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 26.9",AA US Equity,Alcoa Corp,2014,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",26.9,ES
AA US Equity_2014_F0949,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 117.7,AA US Equity,Alcoa Corp,2014,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,117.7,ES
AA US Equity_2014_SA011,"Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Percentage Renewable Energy
  Consumed (Code: SA011) = 28.1",AA US Equity,Alcoa Corp,2014,SA011,"Percentage Renewable Energy
  Consumed",28.1,ES
AA US Equity_2014_SA020,Company: Alcoa Corp (Ticker: AA US Equity) in 2014: Freshwater Withdrawals (Code: SA020) = 98800,AA US Equity,Alcoa Corp,2014,SA020,Freshwater Withdrawals,98800,ES
AA US Equity_2015_ES007,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Nitrogen Oxide Emissions (Code: ES007) = 25.4,AA US Equity,Alcoa Corp,2015,ES007,Nitrogen Oxide Emissions,25.4,ES
AA US Equity_2015_ES009,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: VOC Emissions (Code: ES009) = 0.43,AA US Equity,Alcoa Corp,2015,ES009,VOC Emissions,0.43,ES
AA US Equity_2015_ES014,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Total Energy Consumption (Code: ES014) = 86911.3,AA US Equity,Alcoa Corp,2015,ES014,Total Energy Consumption,86911.3,ES
AA US Equity_2015_ES020,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Total Waste (Code: ES020) = 23255.6,AA US Equity,Alcoa Corp,2015,ES020,Total Waste,23255.6,ES
AA US Equity_2015_ES032,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Number of Environmental Fines (Code: ES032) = 3,AA US Equity,Alcoa Corp,2015,ES032,Number of Environmental Fines,3,ES
AA US Equity_2015_ES033,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Amount of Environmental Fines (Code: ES033) = 0.07,AA US Equity,Alcoa Corp,2015,ES033,Amount of Environmental Fines,0.07,ES
AA US Equity_2015_ES036,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Emissions Reduction Initiatives (Code: ES036) = True,AA US Equity,Alcoa Corp,2015,ES036,Emissions Reduction Initiatives,True,ES
AA US Equity_2015_ES041,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Environmental Quality ManagementPolicy (Code: ES041) = True,AA US Equity,Alcoa Corp,2015,ES041,Environmental Quality ManagementPolicy,True,ES
AA US Equity_2015_ES045,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Pct Employees Unionized (Code: ES045) = 62,AA US Equity,Alcoa Corp,2015,ES045,Pct Employees Unionized,62,ES
AA US Equity_2015_ES057,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Health and Safety Policy (Code: ES057) = True,AA US Equity,Alcoa Corp,2015,ES057,Health and Safety Policy,True,ES
AA US Equity_2015_ES059,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Human Rights Policy (Code: ES059) = True,AA US Equity,Alcoa Corp,2015,ES059,Human Rights Policy,True,ES
AA US Equity_2015_ES077,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: GHG Scope 2 Location-Based (Code: ES077) = 10693.8,AA US Equity,Alcoa Corp,2015,ES077,GHG Scope 2 Location-Based,10693.8,ES
AA US Equity_2015_ES088,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Biodiversity Policy (Code: ES088) = True,AA US Equity,Alcoa Corp,2015,ES088,Biodiversity Policy,True,ES
AA US Equity_2015_ES105,"Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Climate Change Opportunities
  Discussed (Code: ES105) = False",AA US Equity,Alcoa Corp,2015,ES105,"Climate Change Opportunities
  Discussed",False,ES
AA US Equity_2015_ES106,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Risks of Climate Change Discussed (Code: ES106) = True,AA US Equity,Alcoa Corp,2015,ES106,Risks of Climate Change Discussed,True,ES
AA US Equity_2015_ES197,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Anti-Bribery Ethics Policy (Code: ES197) = True,AA US Equity,Alcoa Corp,2015,ES197,Anti-Bribery Ethics Policy,True,ES
AA US Equity_2015_ES247,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Water Policy (Code: ES247) = True,AA US Equity,Alcoa Corp,2015,ES247,Water Policy,True,ES
AA US Equity_2015_F0947,"Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 24.19",AA US Equity,Alcoa Corp,2015,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",24.19,ES
AA US Equity_2015_F0949,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 84.2,AA US Equity,Alcoa Corp,2015,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,84.2,ES
AA US Equity_2015_F1442,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Fatality Rate - Employees (Code: F1442) = 0.07,AA US Equity,Alcoa Corp,2015,F1442,Fatality Rate - Employees,0.07,ES
AA US Equity_2015_SA003,"Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Pct GHG Emissions Covered under
  Regulatory Prog (Code: SA003) = 4.05",AA US Equity,Alcoa Corp,2015,SA003,"Pct GHG Emissions Covered under
  Regulatory Prog",4.05,ES
AA US Equity_2015_SA011,"Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Percentage Renewable Energy
  Consumed (Code: SA011) = 38.7",AA US Equity,Alcoa Corp,2015,SA011,"Percentage Renewable Energy
  Consumed",38.7,ES
AA US Equity_2015_SA020,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Freshwater Withdrawals (Code: SA020) = 133900,AA US Equity,Alcoa Corp,2015,SA020,Freshwater Withdrawals,133900,ES
AA US Equity_2015_SA027,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Closure and Remediation Policy (Code: SA027) = True,AA US Equity,Alcoa Corp,2015,SA027,Closure and Remediation Policy,True,ES
AA US Equity_2015_SA028,"Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Mineral Waste Acid Rock Drain
  Policy (Code: SA028) = False",AA US Equity,Alcoa Corp,2015,SA028,"Mineral Waste Acid Rock Drain
  Policy",False,ES
AA US Equity_2015_SA029,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Indigenous Rights Policy (Code: SA029) = True,AA US Equity,Alcoa Corp,2015,SA029,Indigenous Rights Policy,True,ES
AA US Equity_2015_SA030,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Critical Materials Policy (Code: SA030) = False,AA US Equity,Alcoa Corp,2015,SA030,Critical Materials Policy,False,ES
AA US Equity_2015_SA035,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: International Council Metals and Mining Membership (Code: SA035) = False,AA US Equity,Alcoa Corp,2015,SA035,International Council Metals and Mining Membership,False,ES
AA US Equity_2015_SA036,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Extractive Industries Transparency Init (Code: SA036) = False,AA US Equity,Alcoa Corp,2015,SA036,Extractive Industries Transparency Init,False,ES
AA US Equity_2015_SA071,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Number Sites Environmentally Sensitive Areas (Code: SA071) = 6,AA US Equity,Alcoa Corp,2015,SA071,Number Sites Environmentally Sensitive Areas,6,ES
AA US Equity_2015_SA072,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Land Disturbed (Code: SA072) = 1195,AA US Equity,Alcoa Corp,2015,SA072,Land Disturbed,1195,ES
AA US Equity_2015_SA073,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Land Restored (Code: SA073) = 1293,AA US Equity,Alcoa Corp,2015,SA073,Land Restored,1293,ES
AA US Equity_2015_SA074,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Percentage of Land Restored (Code: SA074) = 108.2,AA US Equity,Alcoa Corp,2015,SA074,Percentage of Land Restored,108.2,ES
AA US Equity_2015_SA083,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Climate Scenario Analysis (Code: SA083) = False,AA US Equity,Alcoa Corp,2015,SA083,Climate Scenario Analysis,False,ES
AA US Equity_2015_SA084,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Internal Carbon Pricing (Code: SA084) = False,AA US Equity,Alcoa Corp,2015,SA084,Internal Carbon Pricing,False,ES
AA US Equity_2015_SA093,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Percentage of Waste Recycled (Code: SA093) = 0.97,AA US Equity,Alcoa Corp,2015,SA093,Percentage of Waste Recycled,0.97,ES
AA US Equity_2015_SA119,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Community Engagement Policy (Code: SA119) = False,AA US Equity,Alcoa Corp,2015,SA119,Community Engagement Policy,False,ES
AA US Equity_2015_SA120,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Hazardous Waste Management Policy (Code: SA120) = False,AA US Equity,Alcoa Corp,2015,SA120,Hazardous Waste Management Policy,False,ES
AA US Equity_2015_SA161,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: GHG Emissions Reduction Policy (Code: SA161) = True,AA US Equity,Alcoa Corp,2015,SA161,GHG Emissions Reduction Policy,True,ES
AA US Equity_2015_SA162,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Air Pollution Reduction Policy (Code: SA162) = False,AA US Equity,Alcoa Corp,2015,SA162,Air Pollution Reduction Policy,False,ES
AA US Equity_2015_SA201,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Total Recordable Incident Rate - Workforce (Code: SA201) = 1.18,AA US Equity,Alcoa Corp,2015,SA201,Total Recordable Incident Rate - Workforce,1.18,ES
AA US Equity_2015_SA202,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Lost Time Incident Rate - Workforce (Code: SA202) = 0.14,AA US Equity,Alcoa Corp,2015,SA202,Lost Time Incident Rate - Workforce,0.14,ES
AA US Equity_2015_SA207,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Near Miss Frequency Rate - Workforce (Code: SA207) = 1.16,AA US Equity,Alcoa Corp,2015,SA207,Near Miss Frequency Rate - Workforce,1.16,ES
AA US Equity_2015_SA215,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Number of Significant Spills (Code: SA215) = 2,AA US Equity,Alcoa Corp,2015,SA215,Number of Significant Spills,2,ES
AA US Equity_2015_SA245,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Grid Electricity Used (Code: SA245) = 50878.8,AA US Equity,Alcoa Corp,2015,SA245,Grid Electricity Used,50878.8,ES
AA US Equity_2015_SA558,Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Company Claims Science-Based Emissions Targets (Code: SA558) = True,AA US Equity,Alcoa Corp,2015,SA558,Company Claims Science-Based Emissions Targets,True,ES
AA US Equity_2015_SA559,"Company: Alcoa Corp (Ticker: AA US Equity) in 2015: Company Claims Net Zero Emissions
  Target (Code: SA559) = False",AA US Equity,Alcoa Corp,2015,SA559,"Company Claims Net Zero Emissions
  Target",False,ES
AA US Equity_2016_ES007,Company: Alcoa Corp (Ticker: AA US Equity) in 2016: Nitrogen Oxide Emissions (Code: ES007) = 16.9,AA US Equity,Alcoa Corp,2016,ES007,Nitrogen Oxide Emissions,16.9,ES
AA US Equity_2016_ES009,Company: Alcoa Corp (Ticker: AA US Equity) in 2016: VOC Emissions (Code: ES009) = 0.49,AA US Equity,Alcoa Corp,2016,ES009,VOC Emissions,0.49,ES
AA US Equity_2016_ES014,Company: Alcoa Corp (Ticker: AA US Equity) in 2016: Total Energy Consumption (Code: ES014) = 97974.1,AA US Equity,Alcoa Corp,2016,ES014,Total Energy Consumption,97974.1,ES
AA US Equity_2016_ES020,Company: Alcoa Corp (Ticker: AA US Equity) in 2016: Total Waste (Code: ES020) = 23236.4,AA US Equity,Alcoa Corp,2016,ES020,Total Waste,23236.4,ES
AA US Equity_2016_ES032,Company: Alcoa Corp (Ticker: AA US Equity) in 2016: Number of Environmental Fines (Code: ES032) = 3,AA US Equity,Alcoa Corp,2016,ES032,Number of Environmental Fines,3,ES
